GEOID,month,EHD_threshold
20147,6,27.134
20147,7,29.191002
20147,8,27.829
20149,6,26.857951899999996
20149,7,29.107002
20149,8,28.260002
20151,6,27.707350699999992
20151,7,29.862001
20151,8,29.069002
20153,6,25.933
20153,7,28.057850000000002
20153,8,26.745
20155,6,28.031002
20155,7,30.232002
20155,8,29.369001
20157,6,27.075
20157,7,29.100002
20157,8,27.873250749999997
20159,6,27.899002
20159,7,30.062002
20159,8,29.023
20161,6,27.28
20161,7,29.552002
20161,8,28.60475125
20163,6,27.462002
20163,7,29.651001
20163,8,28.254002
20165,6,27.659
20165,7,29.785002
20165,8,28.579
20167,6,27.972002
20167,7,30.063551450000006
20167,8,28.809002
20169,6,28.433
20169,7,30.718002
20169,8,29.578001
20171,6,26.858002
20171,7,28.606
20171,8,27.32426035
20173,6,28.207495
20173,7,30.452002
20173,8,29.733002
20175,6,27.710001
20175,7,29.231150299999996
20175,8,28.374
20177,6,27.204
20177,7,29.522001
20177,8,28.69
20179,6,26.527
20179,7,28.489002
20179,8,27.173002
20181,6,25.37615084999999
20181,7,27.317001
20181,8,25.947
20183,6,27.061
20183,7,29.132002
20183,8,27.728
20185,6,27.960001
20185,7,30.130001
20185,8,29.193698599999998
20187,6,27.345001
20187,7,28.645701399999997
20187,8,27.606
20189,6,27.663002
20189,7,28.974
20189,8,28.006
20191,6,28.441002
20191,7,30.543001
20191,8,30.038002
20193,6,26.138
20193,7,27.908
20193,8,26.534
20195,6,27.486002
20195,7,29.712630599999997
20195,8,28.321700299999996
20197,6,26.602001
20197,7,29.048002
20197,8,28.251001
20199,6,25.888
20199,7,27.703001
20199,8,26.457
20201,6,27.164001
20201,7,29.338001
20201,8,28.159
20203,6,26.351002
20203,7,28.112001
20203,8,26.871002
20205,6,27.136002
20205,7,29.321001
20205,8,29.061
20207,6,26.847002
20207,7,29.097002
20207,8,28.693
20209,6,27.38315085
20209,7,29.66115085
20209,8,28.820002
21001,6,25.823151850000002
21001,7,27.063002
21001,8,26.652
21003,6,26.444701999999996
21003,7,27.671001
21003,8,27.4355005
21005,6,25.697
21005,7,27.006
21005,8,26.601002
21007,6,27.432001
21007,7,28.646002
21007,8,27.977001
21009,6,26.510002
21009,7,27.665
21009,8,27.318
21011,6,25.428001
21011,7,26.792002
21011,8,26.251001
21013,6,24.621
21013,7,25.692001
21013,8,25.492
21015,6,25.668001
21015,7,27.112001
21015,8,26.623850149999996
21017,6,25.592001
21017,7,26.974549999999997
21017,8,26.418001
21019,6,25.168301149999994
21019,7,26.452401599999998
21019,8,25.9024008
21021,6,25.757002
21021,7,26.960001
21021,8,26.587002
21023,6,25.399955650000003
21023,7,26.904674999999997
21023,8,26.266
21025,6,25.098001
21025,7,26.346
21025,8,26.035002
21027,6,26.279001
21027,7,27.534
21027,8,27.049002
21029,6,26.805002
21029,7,28.040100199999998
21029,8,27.6561019
21031,6,26.194002
21031,7,27.472002
21031,8,27.008001
21033,6,26.953001
21033,7,28.358002
21033,8,27.877350699999997
21035,6,27.039001
21035,7,28.378002
21035,8,28.1220003
21037,6,25.921001
21037,7,27.2507013
21037,8,26.727700300000002
21039,6,27.432001
21039,7,28.6295015
21039,8,28.049002
21041,6,25.506
21041,7,26.937002
21041,8,26.36
21043,6,24.720001
21043,7,26.077002
21043,8,25.469002
21045,6,25.417002
21045,7,26.595001
21045,8,26.222251749999998
21047,6,27.002
21047,7,28.252
21047,8,27.881
21049,6,25.4791019
21049,7,26.836
21049,8,26.285301699999998
21051,6,24.434002
21051,7,25.65475
21051,8,25.470001
21053,6,25.297
21053,7,26.5015005
21053,8,26.27
21055,6,26.942001
21055,7,28.2847515
21055,8,27.859750249999998
21057,6,25.984600399999998
21057,7,27.128002
21057,8,26.935001
21059,6,27.225
21059,7,28.260002
21059,8,27.818
21061,6,26.262001
21061,7,27.474
21061,8,27.1264006
21063,6,25.02
21063,7,26.310001
21063,8,25.7789909
21065,6,24.910002
21065,7,26.185001
21065,8,25.796001
21067,6,25.784
21067,7,27.107
21067,8,26.6954016
21069,6,25.289001
21069,7,26.648
21069,8,26.098001
21071,6,25.094002
21071,7,26.506
21071,8,26.185001
21073,6,25.565
21073,7,26.980001
21073,8,26.5432008
21075,6,27.610584349999996
21075,7,28.645
21075,8,28.1766513
21077,6,25.498001
21077,7,26.9360501
21077,8,26.400051949999998
21079,6,25.614
21079,7,26.889002
21079,8,26.482
21081,6,25.531002
21081,7,27.0454893
21081,8,26.412
21083,6,27.063002
21083,7,28.513150300000003
21083,8,28.098001
21085,6,25.975
21085,7,27.204
21085,8,26.758001
21087,6,26.109001
21087,7,27.369001
21087,8,26.930002
21089,6,24.830002
21089,7,26.1209
21089,8,25.585001
21091,6,26.694551999999998
21091,7,27.853
21091,8,27.424002
21093,6,26.058
21093,7,27.27
21093,8,26.745
21095,6,23.158
21095,7,24.437
21095,8,23.975
21097,6,25.558551099999995
21097,7,26.9811
21097,8,26.441002
21099,6,26.024002
21099,7,27.293001
21099,8,26.818551099999997
21101,6,27.273
21101,7,28.251001
21101,8,27.814001
21103,6,25.462002
21103,7,26.836
21103,8,26.380250750000002
21105,6,27.40105095
21105,7,28.522001
21105,8,28.041002
21107,6,27.19
21107,7,28.433
21107,8,27.997551450000003
21109,6,24.298
21109,7,25.564001
21109,8,25.258001
21111,6,27.098001
21111,7,28.293001
21111,8,27.873300699999994
21113,6,25.8135015
21113,7,27.098001
21113,8,26.7411009
21115,6,25.168001
21115,7,26.418001
21115,8,26.171001
21117,6,25.838350649999995
21117,7,27.2072505
21117,8,26.68225075
21119,6,24.734001
21119,7,26.004002
21119,8,25.748001
21121,6,24.928001
21121,7,26.023
21121,8,25.861002
21123,6,25.994150849999997
21123,7,27.256075
21123,8,26.768002
21125,6,25.064001
21125,7,26.165
21125,8,25.822950499999997
21127,6,24.91891
21127,7,26.131
21127,8,25.671001
21129,6,24.767002
21129,7,26.052002
21129,8,25.749
21131,6,24.108002
21131,7,25.232
21131,8,25.105001
21133,6,23.748001
21133,7,24.944
21133,8,24.652
21135,6,25.050001
21135,7,26.345001
21135,8,25.784
21137,6,25.446001
21137,7,26.617
21137,8,26.279001
21139,6,26.902
21139,7,28.320002
21139,8,27.825
21141,6,26.729002
21141,7,28.005001
21141,8,27.547
21143,6,27.162
21143,7,28.683
21143,8,28.039001
21145,6,27.295002
21145,7,28.638
21145,8,27.988701399999997
21147,6,24.792002
21147,7,25.979002
21147,8,25.713001
21149,6,27.036001
21149,7,28.138
21149,8,27.649002
21151,6,25.388
21151,7,26.767399
21151,8,26.243002
21153,6,25.197601199999998
21153,7,26.480800199999997
21153,8,26.123800199999994
21155,6,25.841002
21155,7,27.072
21155,8,26.578001
21157,6,27.155
21157,7,28.633001
21157,8,28.114251
21159,6,25.399901999999997
21159,7,26.541901799999998
21159,8,26.222002
21161,6,25.237001
21161,7,26.6459608
21161,8,26.054
21163,6,26.266651300000003
21163,7,27.506
21163,8,27.001001
21165,6,25.387980000000002
21165,7,26.685001
21165,8,26.2032008
21167,6,25.813002
21167,7,27.143002
21167,8,26.722002
21169,6,26.098001
21169,7,27.232
21169,8,26.958002
21171,6,26.181002
21171,7,27.295002
21171,8,27.142002
21173,6,25.3657013
21173,7,26.80395
21173,8,26.1645005
21175,6,25.034
21175,7,26.284
21175,8,25.817001
21177,6,26.965002
21177,7,28.191002
21177,8,27.704
21179,6,26.205002
21179,7,27.407001
21179,8,27.001001
21181,6,25.490002
21181,7,26.906651349999997
21181,8,26.303650349999995
21183,6,26.624
21183,7,27.864002
21183,8,27.3735005
21185,6,26.194002
21185,7,27.371002
21185,8,26.917002
21187,6,25.421950049999996
21187,7,26.957
21187,8,26.398
21189,6,24.666
21189,7,25.858101899999998
21189,8,25.554
21191,6,25.576002
21191,7,27.071001
21191,8,26.479002
21193,6,24.795002
21193,7,25.954
21193,8,25.679
21195,6,24.774002
21195,7,26.063002
21195,8,25.762001
21197,6,25.085001
21197,7,26.374
21197,8,25.935624750000002
21199,6,25.525002
21199,7,26.646002
21199,8,26.351002
21201,6,25.38315085
21201,7,26.9009011
21201,8,26.297
21203,6,25.029001
21203,7,26.258001
21203,8,25.902
21205,6,25.333002
21205,7,26.659
21205,8,26.041
21207,6,25.403002
21207,7,26.753002
21207,8,26.325
21209,6,25.585001
21209,7,27.001550449999993
21209,8,26.506
21211,6,25.734001
21211,7,26.939001
21211,8,26.526001
21213,6,26.579
21213,7,27.86
21213,8,27.589601199999997
21215,6,26.355001
21215,7,27.571650349999995
21215,8,27.147001
21217,6,25.891
21217,7,27.106
21217,8,26.637001
21219,6,26.821001
21219,7,28.103
21219,8,27.658
21221,6,27.041
21221,7,28.37
21221,8,27.943
21223,6,25.29775
21223,7,26.6127003
21223,8,26.125002
21225,6,27.128002
21225,7,28.246051999999995
21225,8,27.741001
21227,6,26.393002
21227,7,27.646002
21227,8,27.316002
21229,6,25.86554875
21229,7,27.1348517
21229,8,26.679
21231,6,25.183
21231,7,26.362001
21231,8,26.063002
21233,6,27.217001
21233,7,28.388
21233,8,27.9277505
21235,6,24.961
21235,7,26.069002
21235,8,25.808
21237,6,25.272001
21237,7,26.496002
21237,8,26.1
21239,6,25.616650349999997
21239,7,26.989652
21239,8,26.5796513
22001,6,28.882002
22001,7,29.519999499999997
22001,8,29.778002
22003,6,28.560001
22003,7,29.351002
22003,8,29.680002
22005,6,28.420002
22005,7,29.094002
22005,8,29.164001
22007,6,28.415
22007,7,29.139002
22007,8,29.152002
22009,6,28.688002
22009,7,29.510002
22009,8,29.686
22011,6,28.445002
22011,7,29.194002
22011,8,29.496002
22013,6,28.437002
22013,7,29.612724999999998
22013,8,29.897001
22015,6,28.801
22015,7,30.068
22015,8,30.401001
22017,6,28.898
22017,7,30.220001
22017,8,30.594002
22019,6,28.765001
22019,7,29.362001
22019,8,29.747002
22021,6,28.584002
22021,7,29.572
22021,8,29.776001
22023,6,28.792002
22023,7,29.462002
22023,8,29.744001
22025,6,28.726002
22025,7,29.484001
22025,8,29.721
22027,6,28.219002
22027,7,29.537
22027,8,29.826002
22029,6,28.710001
22029,7,29.44
22029,8,29.630001
22031,6,28.640001
22031,7,29.886002
22031,8,30.223001
22033,6,28.622002
22033,7,29.244001
22033,8,29.311773449999997
22035,6,28.551
22035,7,29.640001
22035,8,29.744001
22037,6,28.188002
22037,7,28.94
22037,8,28.977001
22039,6,28.925001
22039,7,29.646002
22039,8,30.015001
22041,6,28.807550449999994
22041,7,29.879002
22041,8,30.024002
22043,6,28.775002
22043,7,29.715002
22043,8,29.975002
22045,6,28.629002
22045,7,29.302002
22045,8,29.384
22047,6,28.54
22047,7,29.165
22047,8,29.235
22049,6,28.522150850000003
22049,7,29.58100015
22049,8,29.875002
22051,6,29.187002
22051,7,29.885002
22051,8,30.139002
22053,6,28.685001
22053,7,29.396002
22053,8,29.6955
22055,6,28.785051949999996
22055,7,29.409002
22055,8,29.541002
22057,6,28.848001
22057,7,29.464
22057,8,29.599
22059,6,28.473001
22059,7,29.406002
22059,8,29.591002
22061,6,28.382002
22061,7,29.597002
22061,8,29.821001
22063,6,28.284
22063,7,28.953001
22063,8,29.086
22065,6,28.505001
22065,7,29.4507485
22065,8,29.560001
22067,6,28.468
22067,7,29.611002
22067,8,29.819002
22069,6,28.853
22069,7,29.953001
22069,8,30.248001
22071,6,29.547
22071,7,30.298002
22071,8,30.479002
22073,6,28.722002
22073,7,29.894001
22073,8,30.056002
22075,6,28.911001
22075,7,29.647001
22075,8,29.842001
22077,6,28.578001
22077,7,29.323002
22077,8,29.382002
22079,6,28.720001
22079,7,29.616001
22079,8,29.901001
22081,6,28.579
22081,7,29.784002
22081,8,30.026001
22083,6,28.7271009
22083,7,29.868002
22083,8,30.045002
22085,6,28.600002
22085,7,29.621002
22085,8,29.914001
22087,6,28.910002
22087,7,29.605001
22087,8,29.767002
22089,6,29.004002
22089,7,29.701002
22089,8,29.831001
22091,6,28.070002
22091,7,28.803001
22091,8,28.986601399999998
22093,6,28.500002
22093,7,29.217001
22093,8,29.241001
22095,6,28.997051949999992
22095,7,29.753002
22095,8,29.907001
22097,6,28.758001
22097,7,29.46302595
22097,8,29.657001
22099,6,28.481
22099,7,29.124
22099,8,29.218002
22101,6,28.590002
22101,7,29.327002
22101,8,29.329
22103,6,28.659002
22103,7,29.334002
22103,8,29.459002
22105,6,28.551
22105,7,29.164001
22105,8,29.355001
22107,6,28.736002
22107,7,29.616001
22107,8,29.755001
22109,6,28.757002
22109,7,29.491001
22109,8,29.565
22111,6,28.343
22111,7,29.645
22111,8,29.820002
22113,6,28.630001
22113,7,29.27
22113,8,29.445002
22115,6,28.567001
22115,7,29.458002
22115,8,29.755001
22117,6,28.434002
22117,7,29.136002
22117,8,29.059002
22119,6,28.524002
22119,7,29.824001
22119,8,30.140001
22121,6,28.693
22121,7,29.288002
22121,8,29.312002
22123,6,28.568
22123,7,29.684002
22123,8,29.840002
22125,6,28.454
22125,7,29.186
22125,8,29.2822008
22127,6,28.669791299999996
22127,7,29.634
22127,8,29.872002
23001,6,21.411650350000002
23001,7,23.534
23001,8,22.861002
23003,6,20.178001
23003,7,21.932001
23003,8,21.207
23005,6,21.097
23005,7,23.378400799999994
23005,8,22.710001
23007,6,19.433
23007,7,21.217001
23007,8,20.387001
23009,6,19.711
23009,7,22.309002
23009,8,21.702002
23011,6,21.35071945
23011,7,23.512001
23011,8,22.899
23013,6,18.555
23013,7,21.233002
23013,8,20.854
23015,6,20.175001
23015,7,22.6692505
23015,8,22.094002
23017,6,20.277
23017,7,22.05225175
23017,8,21.201
23019,6,20.779001
23019,7,22.986002
23019,8,22.235
23021,6,19.893002
23021,7,21.814001
23021,8,21.151001
23023,6,20.468
23023,7,22.921450549999996
23023,8,22.388
23025,6,19.741001
23025,7,21.628
23025,8,20.848001
23027,6,20.873001
23027,7,23.207
23027,8,22.539001
23029,6,19.380001
23029,7,21.928001
23029,8,21.466002
23031,6,21.712136699999995
23031,7,23.926
23031,8,23.035002
24001,6,24.194
24001,7,25.70893505
24001,8,24.868002
24003,6,26.352001
24003,7,28.230001
24003,8,27.281002
24005,6,26.128151699999993
24005,7,27.778002
24005,8,26.843
24009,6,26.52
24009,7,28.312002
24009,8,27.432001
24011,6,26.698002
24011,7,28.266
24011,8,26.887001
24013,6,25.511002
24013,7,27.023
24013,8,26.097002
24015,6,25.947
24015,7,27.590002
24015,8,26.532001
24017,6,26.673
24017,7,28.354301700000004
24017,8,27.550001
24019,6,26.883001
24019,7,28.680002
24019,8,27.646002
24021,6,25.563002
24021,7,26.975
24021,8,26.148699999999998
24023,6,21.53175075
24023,7,22.781279299999998
24023,8,22.078001
24025,6,26.028002
24025,7,27.679551100000005
24025,8,26.689001
24027,6,25.843
24027,7,27.480001
24027,8,26.5213017
24029,6,26.416976899999998
24029,7,28.159
24029,8,27.11
24031,6,25.984001
24031,7,27.572
24031,8,26.631
24033,6,26.534
24033,7,28.222002
24033,8,27.328001
24035,6,26.528002
24035,7,28.207
24035,8,27.170002
24037,6,26.776001
24037,7,28.581001
24037,8,27.635002
24039,6,26.739
24039,7,28.6659459
24039,8,27.648
24041,6,26.782001
24041,7,28.483002
24041,8,27.442001
24043,6,25.128
24043,7,26.660002
24043,8,25.843
24045,6,26.774
24045,7,28.390001
24045,8,27.036001
24047,6,26.017002
24047,7,27.897001
24047,8,26.945002
24510,6,27.08957445
24510,7,28.792002
24510,8,27.774002
25001,6,21.347
25001,7,24.3410009
25001,8,24.096
25003,6,21.391
25003,7,23.167002
25003,8,22.170002
25005,6,22.977001
25005,7,25.694002
25005,8,25.048
25007,6,20.685001
25007,7,23.784
25007,8,23.68
25009,6,22.606
25009,7,25.151001
25009,8,24.259
25011,6,21.930701399999997
25011,7,24.039001
25011,8,23.088001
25013,6,22.938151400000002
25013,7,25.049801200000005
25013,8,24.087002
25015,6,22.417002
25015,7,24.512650349999994
25015,8,23.555
25017,6,23.434002
25017,7,25.833002
25017,8,24.916
25019,6,19.774501
25019,7,23.050001
25019,8,23.137001
25021,6,23.396002
25021,7,25.878002
25021,8,24.980549999999997
25023,6,22.824001
25023,7,25.560001
25023,8,24.784
25025,6,23.840401999999997
25025,7,26.3838002
25025,8,25.4249011
25027,6,22.60530069999999
25027,7,24.777
25027,8,23.912
26001,6,21.626001
26001,7,23.458
26001,8,22.238
26003,6,19.737001
26003,7,22.03614065
26003,8,21.356
26005,6,23.832925
26005,7,25.035002
26005,8,23.980001
26007,6,21.45
26007,7,23.51
26007,8,22.486002
26009,6,22.217001
26009,7,23.496
26009,8,22.635
26011,6,22.606
26011,7,24.272650350000003
26011,8,22.989
26013,6,20.084002
26013,7,22.087002
26013,8,21.116001
26015,6,24.358002
26015,7,25.426
26015,8,24.281002
26017,6,23.804
26017,7,25.076002
26017,8,23.730001
26019,6,22.354002
26019,7,23.85
26019,8,22.984001
26021,6,24.331001
26021,7,25.586651299999993
26021,8,24.389002
26023,6,24.493002
26023,7,25.383001
26023,8,24.129002
26025,6,24.343
26025,7,25.327002
26025,8,24.138
26027,6,24.868002
26027,7,25.775002
26027,8,24.4582402
26029,6,21.289001
26029,7,23.146002
26029,8,22.654001
26031,6,21.706001
26031,7,23.318
26031,8,22.318
26033,6,19.732100199999977
26033,7,21.8734
26033,8,21.289001
26035,6,22.417002
26035,7,23.896002
26035,8,22.636002
26037,6,23.949001
26037,7,25.164001
26037,8,23.924002
26039,6,21.894001
26039,7,23.236002
26039,8,21.976002
26041,6,20.196001
26041,7,22.380001
26041,8,21.556751249999998
26043,6,21.052002
26043,7,22.655
26043,8,21.448951049999994
26045,6,23.920002
26045,7,24.977001
26045,8,23.739
26047,6,20.973001
26047,7,22.847002
26047,8,22.148
26049,6,23.892
26049,7,25.159
26049,8,24.019001
26051,6,22.875002
26051,7,24.355100899999993
26051,8,23.087002
26053,6,20.489
26053,7,22.240002
26053,8,21.137001
26055,6,22.635
26055,7,24.096
26055,8,23.039001
26057,6,23.703001
26057,7,24.986379149999998
26057,8,23.59538005
26059,6,24.229002
26059,7,25.278002
26059,8,23.861002
26061,6,20.142449999999997
26061,7,22.394989099999997
26061,8,21.661001
26063,6,22.631
26063,7,24.323002
26063,8,23.197
26065,6,24.004851149999997
26065,7,24.993002
26065,8,23.888
26067,6,23.9091503
26067,7,25.062
26067,8,23.779001
26069,6,22.104002
26069,7,23.836
26069,8,22.619001
26071,6,20.282001
26071,7,21.754002
26071,8,20.426
26073,6,23.227001
26073,7,24.714
26073,8,23.38375025
26075,6,24.106
26075,7,25.155
26075,8,23.939001
26077,6,24.687
26077,7,25.739
26077,8,24.512001
26079,6,22.045002
26079,7,23.128
26079,8,22.012001
26081,6,23.788002
26081,7,25.125002
26081,8,23.814001
26083,6,17.403
26083,7,20.759
26083,8,20.85
26085,6,22.603
26085,7,23.748
26085,8,22.708
26087,6,23.550001
26087,7,24.932001
26087,8,23.785002
26089,6,21.697
26089,7,23.583
26089,8,23.123905
26091,6,24.557001
26091,7,25.584002
26091,8,24.2360004
26093,6,23.990002
26093,7,25.195002
26093,8,24.171001
26095,6,19.874
26095,7,21.846100000000007
26095,8,21.145
26097,6,19.701
26097,7,22.003399
26097,8,21.493002
26099,6,24.638
26099,7,26.047
26099,8,24.950200399999996
26101,6,22.374
26101,7,23.701
26101,8,22.841002
26103,6,20.263
26103,7,22.316002
26103,8,21.296001
26105,6,22.167002
26105,7,23.552002
26105,8,22.895
26107,6,22.711
26107,7,24.00037915
26107,8,22.779001
26109,6,21.383001
26109,7,23.080002
26109,8,22.04
26111,6,23.806002
26111,7,25.138
26111,8,23.805075
26113,6,21.998001
26113,7,23.406002
26113,8,22.165
26115,6,25.045002
26115,7,26.211
26115,8,24.883001
26117,6,23.428001
26117,7,24.755001
26117,8,23.426
26119,6,22.017
26119,7,23.305474999999998
26119,8,22.140001
26121,6,22.980001
26121,7,24.507002
26121,8,23.560001
26123,6,22.845001
26123,7,24.086
26123,8,23.063002
26125,6,24.208002
26125,7,25.502
26125,8,24.541
26127,6,22.356
26127,7,23.732
26127,8,23.017
26129,6,21.972
26129,7,23.445002
26129,8,22.165
26131,6,20.29
26131,7,22.237001
26131,8,21.323002
26133,6,22.225
26133,7,23.574001
26133,8,22.404001
26135,6,22.036001
26135,7,23.529001
26135,8,22.244001
26137,6,21.880001
26137,7,23.023649999999996
26137,8,21.981
26139,6,23.670002
26139,7,25.127550000000003
26139,8,24.047
26141,6,21.301
26141,7,23.346
26141,8,22.464
26143,6,21.990002
26143,7,23.435001
26143,8,22.214
26145,6,24.015001
26145,7,25.184002
26145,8,23.876001
26147,6,23.764136699999995
26147,7,25.196001
26147,8,24.139002
26149,6,24.598001
26149,7,25.5150006
26149,8,24.232
26151,6,23.007002
26151,7,24.451
26151,8,23.493002
26153,6,19.816002
26153,7,21.998001
26153,8,21.308
26155,6,23.931002
26155,7,25.086
26155,8,23.924002
26157,6,23.391649999999995
26157,7,24.702002
26157,8,23.531002
26159,6,24.121
26159,7,25.274002
26159,8,24.12660039999999
26161,6,24.163002
26161,7,25.434002
26161,8,24.305
26163,6,25.048
26163,7,26.389002
26163,8,25.255001
26165,6,22.257002
26165,7,23.615002
26165,8,22.426
27001,6,20.868002
27001,7,23.009
27001,8,21.634
27003,6,23.342001
27003,7,25.324001
27003,8,23.889901100000003
27005,6,21.387001
27005,7,23.441002
27005,8,22.509
27007,6,20.880001
27007,7,22.943984999999998
27007,8,21.916
27009,6,22.650051949999995
27009,7,24.49525
27009,8,23.003
27011,6,23.095001
27011,7,24.996
27011,8,23.473001
27013,6,24.266
27013,7,25.362001
27013,8,23.975
27015,6,24.124
27015,7,25.343
27015,8,23.808
27017,6,19.905
27017,7,22.711399999999994
27017,8,21.624
27019,6,23.708
27019,7,25.5034008
27019,8,23.995
27021,6,21.274
27021,7,23.338001
27021,8,22.041
27023,6,23.717001
27023,7,25.239
27023,8,23.572
27025,6,22.614
27025,7,24.508001
27025,8,23.182001
27027,6,22.550001
27027,7,24.326
27027,8,23.47385
27029,6,20.921001
27029,7,23.047
27029,8,22.017
27031,6,18.054
27031,7,20.952002
27031,8,19.957
27033,6,24.045002
27033,7,25.317001
27033,8,23.714
27035,6,21.688002
27035,7,23.632002
27035,8,22.223001
27037,6,23.777
27037,7,25.472002
27037,8,23.949001
27039,6,23.427002
27039,7,24.564001
27039,8,23.296350649999997
27041,6,22.365002
27041,7,24.43791445
27041,8,23.129002
27043,6,24.2810003
27043,7,25.395
27043,8,23.986002
27045,6,23.079
27045,7,24.34985
27045,8,23.184002
27047,6,23.831001
27047,7,25.046001
27047,8,23.720001
27049,6,23.364
27049,7,24.864
27049,8,23.451
27051,6,22.701955650000002
27051,7,24.630850000000002
27051,8,23.217001
27053,6,23.928001
27053,7,25.920550900000002
27053,8,24.521002
27055,6,23.586
27055,7,25.019650349999992
27055,8,23.868002
27057,6,21.104
27057,7,23.282001
27057,8,22.224
27059,6,22.7117515
27059,7,24.59849545
27059,8,23.031551450000006
27061,6,20.572
27061,7,22.70803989999999
27061,8,21.517
27063,6,24.118002
27063,7,25.314001
27063,8,23.730001
27065,6,21.767
27065,7,23.664001
27065,8,22.28
27067,6,23.405
27067,7,25.017002
27067,8,23.44
27069,6,21.459002
27069,7,23.12675
27069,8,22.458
27071,6,20.447
27071,7,22.332
27071,8,21.357
27073,6,23.833
27073,7,25.463001
27073,8,23.843
27075,6,19.171001
27075,7,21.742
27075,8,20.718
27077,6,20.752
27077,7,22.640001
27077,8,21.839
27079,6,23.809002
27079,7,25.131
27079,8,23.626001
27081,6,23.18
27081,7,25.067001
27081,8,23.526001
27083,6,23.976002
27083,7,25.573002
27083,8,23.945701299999996
27085,6,23.685001
27085,7,25.314001
27085,8,23.617
27087,6,21.411550450000004
27087,7,23.32267425
27087,8,22.521002
27089,6,21.454
27089,7,23.111002
27089,8,22.326
27091,6,24.28
27091,7,25.346
27091,8,23.888
27093,6,23.378
27093,7,25.160401599999993
27093,8,23.51
27095,6,21.936
27095,7,23.829050100000003
27095,8,22.429
27097,6,22.269000499999997
27097,7,24.071001
27097,8,22.766
27099,6,23.255001
27099,7,24.397001
27099,8,23.246
27101,6,23.78
27101,7,25.214
27101,8,23.57335164999999
27103,6,23.983651350000002
27103,7,25.315
27103,8,23.781002
27105,6,23.988
27105,7,25.317001
27105,8,23.696001
27107,6,22.255001
27107,7,23.980001
27107,8,23.147001
27109,6,23.106
27109,7,24.411001
27109,8,23.191002
27111,6,21.8809792
27111,7,23.862001
27111,8,22.814001
27113,6,21.26662425
27113,7,22.964
27113,8,22.169
27115,6,21.082
27115,7,23.351002
27115,8,22.069
27117,6,23.553001
27117,7,25.163002
27117,8,23.542002
27119,6,21.814001
27119,7,23.413002
27119,8,22.675001
27121,6,22.788002
27121,7,24.741001
27121,8,23.347002
27123,6,24.165201399999994
27123,7,26.12
27123,8,24.7274006
27125,6,21.595001
27125,7,23.234001
27125,8,22.513
27127,6,24.195002
27127,7,25.559002
27127,8,23.923
27129,6,23.848001
27129,7,25.372002
27129,8,23.666
27131,6,23.744001
27131,7,25.074001
27131,8,23.599
27133,6,23.845001
27133,7,25.333002
27133,8,23.772001
27135,6,20.880001
27135,7,22.858002
27135,8,21.962002
27137,6,19.749
27137,7,21.944
27137,8,20.806002
27139,6,23.756
27139,7,25.362001
27139,8,23.841002
27141,6,22.985
27141,7,24.892002
27141,8,23.244050949999995
27143,6,23.946001
27143,7,25.484001
27143,8,23.806002
27145,6,22.830002
27145,7,24.668001
27145,8,23.203001
27147,6,23.869150850000004
27147,7,25.000002
27147,8,23.682001
27149,6,22.877139999999997
27149,7,24.651001
27149,8,23.14895
27151,6,23.324001
27151,7,25.057001
27151,8,23.461
27153,6,22.051
27153,7,23.965002
27153,8,22.68
27155,6,22.9469
27155,7,24.817650349999994
27155,8,23.325
27157,6,23.291
27157,7,24.802002
27157,8,23.536001
27159,6,21.421001
27159,7,23.345150849999992
27159,8,22.179134999999995
27161,6,24.013
27161,7,25.094351649999997
27161,8,23.703001
27163,6,23.455901100000002
27163,7,25.329
27163,8,23.999
27165,6,24.301
27165,7,25.379002
27165,8,23.912
27167,6,22.836
27167,7,24.6309999
27167,8,23.567900099999996
27169,6,23.264002
27169,7,24.751001
27169,8,23.581001
27171,6,23.362001
27171,7,25.161001
27171,8,23.592250749999998
27173,6,23.943
27173,7,25.598001
27173,8,23.979151849999994
28001,6,28.197
28001,7,28.933
28001,8,29.073651350000002
28003,6,27.321001
28003,7,28.513
28003,8,28.362001
28005,6,28.004002
28005,7,28.656002
28005,8,28.839
28007,6,27.461200399999996
28007,7,28.472002
28007,8,28.575
28009,6,27.096
28009,7,28.332
28009,8,28.227001
28011,6,28.591002
28011,7,29.453001
28011,8,29.493051950000005
28013,6,27.286001
28013,7,28.512001
28013,8,28.528002
28015,6,27.487001
28015,7,28.470001
28015,8,28.660002
28017,6,27.466651350000003
28017,7,28.651001
28017,8,28.628790950000003
28019,6,27.529001
28019,7,28.600002
28019,8,28.648
28021,6,28.171001
28021,7,29.040501
28021,8,29.165501
28023,6,27.822
28023,7,28.683901799999994
28023,8,28.724
28025,6,27.886002
28025,7,28.965002
28025,8,28.892002
28027,6,28.474279999999997
28027,7,29.279001
28027,8,29.291002
28029,6,28.285002
28029,7,29.000002
28029,8,29.152002
28031,6,27.904001
28031,7,28.753002
28031,8,28.734001
28033,6,28.2724006
28033,7,29.274002
28033,8,29.312002
28035,6,28.268601399999998
28035,7,29.045002
28035,8,29.1329804
28037,6,28.12
28037,7,28.744001
28037,8,28.912
28039,6,28.234001
28039,7,28.898
28039,8,28.939001
28041,6,28.321001
28041,7,29.03
28041,8,29.022001
28043,6,27.545002
28043,7,28.694002
28043,8,28.800001
28045,6,28.285002
28045,7,29.106
28045,8,29.151001
28047,6,28.597002
